Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
27085,-1,0,-1,0,-1,-1,-1,-4
27137,-1,-1,-1,-2,-3,0,0,-1
27192,0,-1,-2,-1,0,0,-1,-3
27243,-1,-1,1,0,1,-1,-1,-3
27296,-1,-1,-2,-1,0,1,0,-1
27355,0,1,-1,-1,0,-1,0,-1
27417,0,-1,1,-1,0,-1,-3,0
27476,-2,-2,-2,0,-1,-1,0,0
27527,1,-1,-1,-2,1,0,-1,1
27581,0,-1,-2,-2,-2,-2,0,-1
27632,-2,-2,-1,-1,-1,-1,-1,0
27685,1,0,-1,0,-2,0,-2,-3
27738,10,0,1,-1,-1,-2,1,3
27790,-6,-2,0,-1,-2,-2,-1,-2
27843,-7,-1,0,0,-2,-2,-1,-1
27897,3,0,-1,-1,-1,-2,0,0
27948,6,0,1,-2,-2,-1,0,-2
28000,3,-2,0,0,-1,-2,-1,-1
28054,-4,-1,-1,-1,-1,-2,0,1
28104,-4,-2,0,-1,-2,0,0,-2
28157,10,-2,0,-3,0,0,-1,3
28210,3,0,2,-1,-3,0,0,0
28264,5,2,1,1,0,0,-1,7
28315,-2,-1,-1,-1,-2,-2,-1,-5
28374,-4,-1,-2,-2,0,-1,-1,-2
28427,-2,0,-1,-2,1,1,-2,-1
28481,-2,-2,-3,0,-2,-3,-1,-2
28538,2,1,-2,-1,-2,-1,0,-1
28593,0,-1,-1,-1,2,0,1,-4
28645,0,1,-2,-2,1,-3,1,0
28698,-1,-1,-2,-1,-1,-1,-2,-2
28758,-5,0,0,-2,-1,-2,-2,0
28820,-3,0,0,0,-1,0,-1,-2
28872,-2,-1,-1,0,0,-2,-2,-1
28927,-5,-2,1,0,-2,0,-1,-1
28975,-2,1,-1,-1,-1,0,-2,-2
29030,1,2,-1,-2,-1,-1,0,0
29080,-1,-2,-2,0,0,-3,-3,-1
29132,-1,-1,-1,-1,-2,-1,-2,-2
29188,2,-1,0,0,0,1,-2,0
29238,-3,-3,0,2,0,-1,-1,-3
29298,-2,-2,-1,-1,0,-1,-3,-3
29358,0,-1,-1,-3,0,-2,-1,-1
29418,-1,0,-1,1,-1,0,-2,-1
29471,1,-1,-2,-3,-1,-1,1,2
29525,-2,-1,-1,0,1,-1,-2,0
29575,-2,-1,0,0,-1,-1,0,0
29628,1,0,0,-1,0,-1,-1,-3
29681,0,-2,0,-2,-1,-2,-1,-1
29741,0,-1,-2,0,-1,-1,-2,-2
29801,-3,-3,-3,1,-2,-2,-1,-3
