timestamp,sample_number,label,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
177.543457,21019,rest,-30,-20,0,0,3,-4,-1,4
177.545091,21020,rest,39,9,-6,-4,6,1,-1,-21
177.545121,21021,rest,-16,10,1,-6,-18,11,6,13
177.559010,21022,rest,0,-8,1,9,0,-27,-24,1
177.559019,21023,rest,-12,48,-2,-2,2,1,1,0
177.566819,21024,rest,7,-46,-3,-2,-9,-4,-3,1
177.566827,21025,rest,-34,-12,-4,-1,16,4,-3,-12
177.581050,21026,rest,-9,18,1,-2,-12,7,9,40
177.582303,21027,rest,32,3,1,-2,-8,0,-6,-4
177.582702,21028,rest,-63,-64,-4,1,5,-9,1,-14
177.582719,21029,rest,16,7,1,0,4,1,-6,15
177.605814,21030,rest,-9,-3,-2,-3,-8,1,4,-3
177.605821,21031,rest,-21,-5,-5,-3,1,-6,-4,-5
177.605824,21032,rest,20,25,3,-1,1,2,-1,1
177.605826,21033,rest,42,-1,-2,1,-7,-1,-5,-8
177.626164,21034,rest,-69,-12,-1,-3,0,-5,0,-28
177.626186,21035,rest,-11,3,2,2,1,27,0,6
177.629077,21036,rest,0,-21,2,-2,-4,-9,-11,-17
177.629087,21037,rest,0,-33,-3,0,-2,3,4,-5
177.641170,21038,rest,-14,5,-2,-1,-2,-4,-1,-18
177.641201,21039,rest,12,4,-1,0,-2,-7,1,6
177.643228,21040,rest,-11,19,0,1,11,4,2,3
177.643236,21041,rest,14,17,1,-4,-20,-3,-2,35
177.663542,21042,rest,15,-8,1,2,-2,3,2,2
177.663567,21043,rest,-45,-7,-2,0,-1,-9,-7,19
177.666041,21044,rest,-48,33,-2,-1,-3,-1,-1,-15
177.666049,21045,rest,14,-26,-6,-2,3,1,4,-19
177.686417,21046,rest,-19,5,-2,-3,11,5,2,-5
177.686444,21047,rest,3,-5,2,2,-14,2,7,-6
177.688741,21048,rest,35,27,0,-2,-4,-7,2,-43
177.688747,21049,rest,-6,13,5,3,5,13,-7,31
177.700993,21050,rest,12,-5,-3,-4,-2,1,2,-2
177.701020,21051,rest,-1,-6,-1,-3,3,-7,-5,-12
177.702599,21052,rest,29,-6,0,-1,-3,-2,8,-45
177.702622,21053,rest,-42,-21,-3,1,20,-3,0,-25
177.723384,21054,rest,52,33,-4,-4,-11,3,-1,-2
177.723409,21055,rest,-24,-76,-5,-6,4,-6,0,2
177.726182,21056,rest,1,-8,-1,0,-2,2,-2,17
177.726189,21057,rest,-9,-16,0,-4,-7,-4,-3,-27
177.746395,21058,rest,0,16,2,2,0,0,-3,2
177.746406,21059,rest,7,20,0,-3,0,-5,1,-20
177.747473,21060,rest,7,-10,-1,-1,2,3,-1,29
177.747492,21061,rest,-3,7,-3,0,2,-4,-4,-8
177.762951,21062,rest,-11,-8,1,0,-10,-4,1,-1
177.762961,21063,rest,19,7,-2,0,2,-21,6,-58
177.767229,21064,rest,-13,-3,2,1,0,19,-6,-3
177.767249,21065,rest,7,28,-4,1,-4,-1,9,6
177.783279,21066,rest,55,-36,-3,-1,13,-1,-2,28
177.783297,21067,rest,5,-12,-5,-7,-15,-2,-4,-9
177.789511,21068,rest,38,0,1,6,-7,-6,1,14
177.789538,21069,rest,-7,-18,-3,-2,-1,-4,-6,-6
177.805927,21070,rest,-34,-1,0,-2,3,3,1,-10
177.805952,21071,rest,1,10,3,0,6,2,-2,-31
177.808100,21072,rest,-5,6,-2,-4,0,-2,-4,16
177.808105,21073,rest,17,21,1,-1,-2,1,-1,3
177.820494,21074,rest,-13,-11,-3,-1,-11,-2,-1,-9
177.820519,21075,rest,-8,9,3,1,2,3,-2,12
177.827302,21076,rest,-11,6,-2,-4,-7,-3,-2,-2
177.827340,21077,rest,-11,-1,-2,0,2,-6,-1,8
177.843539,21078,rest,4,-5,-2,-3,-7,-4,-1,-7
177.843569,21079,rest,0,-4,-3,-1,6,0,-5,24
177.845298,21080,rest,36,8,1,0,1,1,-1,3
177.845331,21081,rest,-59,-19,-5,-4,2,16,-1,-18
177.865785,21082,rest,11,31,0,-1,-4,-1,-7,-8
177.865806,21083,rest,-1,-35,-4,-2,-2,5,2,9
177.867581,21084,rest,-7,-47,-4,-3,-21,-10,-2,4
177.867598,21085,rest,17,56,1,-1,-2,-4,-3,-8
177.880333,21086,rest,-14,-60,-3,-2,-6,3,-1,6
177.880362,21087,rest,-8,27,2,2,2,-2,-1,3
177.887081,21088,rest,21,9,2,-1,3,0,1,19
177.887106,21089,rest,-18,-2,0,0,-4,-5,-4,-33
177.911391,21090,rest,19,27,4,1,1,1,3,-13
177.911424,21091,rest,-2,4,-5,-3,6,-3,-1,-15
177.913832,21092,rest,10,-44,3,2,1,-28,-16,18
177.913842,21093,rest,-46,18,-2,-3,-2,14,-4,-48
177.926142,21094,rest,-10,-11,-6,-4,10,-6,-3,3
177.926170,21095,rest,2,-16,-5,-1,-6,12,5,-3
177.929304,21096,rest,-16,39,-2,0,10,-4,2,-7
177.929323,21097,rest,39,-3,4,-2,-4,-14,-4,11
177.940468,21098,rest,-12,7,1,6,3,1,0,-2
177.940494,21099,rest,-9,7,4,1,-3,3,-2,79
177.947108,21100,rest,14,16,-2,-1,4,2,-1,-6
177.947180,21101,rest,-3,-17,2,1,3,-3,0,10
177.964572,21102,rest,-29,2,1,-4,-7,3,-2,4
177.964581,21103,rest,6,13,2,1,-4,-3,-2,-8
177.964953,21104,rest,-19,15,-1,-1,0,2,-4,2
177.964961,21105,rest,13,-32,0,0,1,-1,-3,16
177.985854,21106,rest,-33,-4,2,-2,-7,6,10,2
177.985874,21107,rest,43,-3,-7,1,12,-6,-4,-9
177.987754,21108,rest,-27,23,-1,0,-28,6,0,1
177.987760,21109,rest,-2,-3,-2,-3,-3,-3,4,-45
178.000356,21110,rest,8,-1,2,-1,8,-7,-11,1
178.000381,21111,rest,-7,15,2,2,0,18,3,5
178.007142,21112,rest,-3,-21,-4,-5,-2,5,5,9
178.007165,21113,rest,14,-3,-2,11,23,1,-1,15
178.023664,21114,rest,9,5,-2,-3,-20,-15,0,-5
178.023688,21115,rest,10,-11,2,-1,-4,-4,-3,8
178.026373,21116,rest,-7,-5,-3,2,12,6,-2,-14
178.026381,21117,rest,12,-1,-2,-2,-2,0,3,14
178.046142,21118,rest,21,4,-2,-3,-29,-3,2,-45
178.046172,21119,rest,-11,9,1,1,-1,-8,-12,7
178.047338,21120,rest,70,10,1,-2,-4,-1,6,36
178.047358,21121,rest,-2,-25,-4,-2,-2,-4,3,17
178.060195,21122,rest,3,-2,-1,2,8,-9,-8,-9
178.060223,21123,rest,7,22,0,-2,-6,43,-2,-14
178.067016,21124,rest,4,-49,-4,-4,-1,-32,1,-11
178.067040,21125,rest,-6,17,2,-3,-9,3,3,14
178.083557,21126,rest,-1,-12,-5,-2,17,-1,5,-29
178.083586,21127,rest,-16,18,1,-5,-11,-23,-5,-13
178.085057,21128,rest,36,42,7,1,15,9,-1,-44
178.085168,21129,rest,-92,-93,-13,-1,2,-2,-9,-6
178.105740,21130,rest,-16,4,-2,-1,8,-4,-10,-2
178.105768,21131,rest,11,7,-1,0,-11,0,1,13
178.107227,21132,rest,-22,8,-3,-4,18,13,7,-12
178.107242,21133,rest,37,34,3,-3,-16,-8,0,7
178.121150,21134,rest,19,-13,0,2,5,24,12,24
178.121155,21135,rest,-24,-44,-7,-3,-1,-25,-7,-29
178.130356,21136,rest,-22,0,0,2,0,2,-2,11
178.130362,21137,rest,16,22,2,0,-9,-6,0,-2
178.143612,21138,rest,1,10,3,-1,0,3,-3,23
178.143637,21139,rest,-30,-48,-2,3,9,1,7,8
178.145777,21140,rest,-34,-9,-5,-5,-10,-23,-7,-35
178.145793,21141,rest,65,10,2,1,1,18,-6,11
178.165910,21142,rest,0,20,-7,-5,-9,7,11,13
178.165935,21143,rest,-20,10,2,-5,-2,-8,-2,-1
178.167716,21144,rest,22,-10,-1,4,1,11,-7,47
178.167722,21145,rest,4,0,-3,-4,-8,-18,5,-38
178.179657,21146,rest,18,2,2,3,18,-6,-7,-6
178.179683,21147,rest,0,-11,0,-3,-3,-4,0,12
178.189605,21148,rest,-39,-49,-5,-3,-2,6,4,-17
178.189615,21149,rest,25,25,3,1,-2,3,0,41
178.203326,21150,rest,-14,-14,-2,-1,-5,-4,-9,-3
178.203343,21151,rest,17,12,0,3,9,-1,-2,-4
178.205047,21152,rest,-14,16,0,-4,-5,3,0,-21
178.205066,21153,rest,5,18,0,0,6,0,4,16
178.225820,21154,rest,-87,-56,-7,-4,-7,-7,0,-10
178.225840,21155,rest,48,0,-1,0,0,6,1,-1
178.227722,21156,rest,-38,8,2,-1,-2,19,2,-15
178.227740,21157,rest,-10,13,4,1,4,-8,-11,6
178.239597,21158,rest,6,-20,-2,1,-2,4,3,16
178.239616,21159,rest,11,28,1,4,5,1,8,7
178.249250,21160,rest,0,-26,-3,0,-2,-14,-24,8
178.249256,21161,rest,-3,-1,-1,-2,3,26,-2,-21
178.263373,21162,rest,11,11,1,-3,-16,-10,8,62
178.263390,21163,rest,-10,0,-1,-2,7,2,6,-49
178.265096,21164,rest,23,22,1,1,14,5,0,-9
178.265120,21165,rest,-11,-66,-2,-6,-50,-4,-3,9
178.285923,21166,rest,16,21,0,0,17,2,-8,-18
178.285946,21167,rest,28,2,-1,2,2,-9,-7,60
178.287530,21168,rest,0,25,2,0,-8,15,0,17
178.287537,21169,rest,0,14,-3,2,19,9,3,-11
178.299588,21170,rest,19,3,2,1,-2,-1,0,-6
178.299609,21171,rest,-24,-29,-2,-3,-13,0,2,-18
178.309495,21172,rest,6,1,-2,-6,-1,-16,0,-5
178.309501,21173,rest,8,-1,-3,8,8,-8,-4,-9
178.325406,21174,rest,15,3,0,-1,-4,3,3,50
178.325411,21175,rest,21,45,1,-3,-1,1,-3,0
178.325413,21176,rest,-74,-52,-6,-2,-10,-3,2,17
178.325415,21177,rest,-29,-20,-4,-5,3,-8,2,-12
178.345883,21178,rest,43,40,2,0,-5,6,-1,-23
178.345907,21179,rest,-14,-2,2,2,2,-8,-1,3
178.347632,21180,rest,35,-9,-2,-2,-8,6,8,17
178.347642,21181,rest,-19,10,1,0,45,-7,2,-7
178.359446,21182,rest,-6,6,1,-5,-26,-32,-8,-63
178.359466,21183,rest,-4,-43,-3,-4,-2,20,2,-1
178.368842,21184,rest,60,30,-2,-3,0,-7,2,-31
178.368848,21185,rest,-49,1,-2,-2,-4,9,2,19
178.383367,21186,rest,-17,-24,-4,-1,4,2,0,-6
178.383392,21187,rest,-18,12,0,-1,-4,-14,-4,-41
178.385105,21188,rest,27,22,4,-3,-6,3,5,27
178.385112,21189,rest,25,-17,-2,4,0,-5,-4,-1
178.405805,21190,rest,-50,-7,-2,0,6,1,0,1
178.405830,21191,rest,-58,4,-7,-4,-13,-4,-3,-56
178.407422,21192,rest,-4,-4,0,1,7,1,-4,16
178.407453,21193,rest,41,55,0,-7,-14,-8,2,-10
178.420968,21194,rest,-16,-82,-1,0,-1,3,-2,5
178.420976,21195,rest,9,-9,-1,0,7,2,3,19
178.430633,21196,rest,-3,-1,-1,-3,-1,-2,-1,-7
178.430643,21197,rest,-28,11,0,-3,-10,-13,-5,-2
178.443404,21198,rest,14,40,-1,-1,-1,5,-1,-29
178.443439,21199,rest,17,-2,-4,-3,24,-15,-1,21
178.444970,21200,rest,-73,-34,-6,-1,-30,10,-5,-9
178.445025,21201,rest,29,2,1,-2,-6,-2,-3,6
178.465942,21202,rest,25,22,0,0,6,17,11,9
178.466011,21203,rest,59,31,3,1,4,-8,7,77
178.467444,21204,rest,-31,-2,-3,-4,-6,-8,0,-9
178.467474,21205,rest,-9,-42,-5,-4,8,-2,-9,-7
178.479505,21206,rest,5,-2,-6,-4,-6,2,9,37
178.479533,21207,rest,0,12,1,-2,-5,3,0,-6
178.488971,21208,rest,10,7,1,2,12,-1,4,-64
178.488976,21209,rest,4,23,-2,-2,-2,2,-8,9
178.503510,21210,rest,1,-48,-2,-1,6,-9,0,-5
178.503536,21211,rest,11,-16,-4,-5,-10,3,-3,-9
178.504979,21212,rest,7,1,0,-1,12,-3,-4,9
178.505022,21213,rest,-3,8,3,1,-7,-1,0,-13
178.533506,21214,rest,13,31,5,1,14,-20,-5,-2
178.533531,21215,rest,-28,17,-1,-2,-6,20,-5,-15
178.534954,21216,rest,-14,-31,-4,-1,0,-8,-4,24
178.534974,21217,rest,1,-3,0,1,0,6,7,-10
178.548531,21218,rest,19,16,-5,-5,-5,-9,-6,6
178.548554,21219,rest,-27,1,2,6,-2,-6,-6,-7
178.549943,21220,rest,30,9,4,4,2,1,2,33
178.549965,21221,rest,31,27,4,-5,-6,-2,-6,22
178.563368,21222,rest,-88,-43,-3,4,5,3,-6,11
178.563388,21223,rest,43,4,-1,-1,-8,-2,-4,-10
178.564971,21224,rest,-11,6,1,-2,11,2,-4,6
178.565033,21225,rest,-11,3,-1,1,8,0,7,-24
178.585834,21226,rest,20,17,1,-3,-17,-9,-12,-23
178.585854,21227,rest,3,-24,-4,-2,-6,0,1,-14
178.587391,21228,rest,-17,-4,-1,3,3,-3,2,-5
178.587397,21229,rest,-4,-8,1,1,-1,3,6,31
178.609200,21230,rest,61,41,-1,-1,-1,1,-4,-49
178.609207,21231,rest,-63,-32,-1,0,2,19,-1,17
178.609793,21232,rest,29,0,-4,-2,10,-3,0,-2
178.609801,21233,rest,-42,-9,-3,-3,-28,-1,-2,0
178.623705,21234,rest,25,28,2,-1,-3,3,1,-36
178.623712,21235,rest,-21,-58,-1,4,7,-10,-4,1
178.624847,21236,rest,37,19,2,-2,-4,1,0,1
178.624863,21237,rest,-17,-7,0,-2,0,-6,-2,-3
178.646147,21238,rest,-26,-22,-4,-2,5,9,7,-44
178.646171,21239,rest,8,34,3,-2,-12,-11,-2,46
178.648078,21240,rest,12,10,1,-1,-6,0,-3,-42
178.648086,21241,rest,-23,-21,-4,0,7,-12,-1,17
178.668413,21242,rest,19,13,1,-3,-15,-3,0,34
178.668432,21243,rest,1,38,-7,-4,2,15,2,-30
178.671034,21244,rest,-5,-51,-5,-1,-6,0,5,-14
178.671040,21245,rest,18,-12,-2,-4,-1,-1,-1,-19
178.682763,21246,rest,-11,5,-1,2,-1,8,0,-22
178.682782,21247,rest,7,9,3,-1,0,-13,-4,12
178.689698,21248,rest,-9,20,1,0,3,-2,-4,11
178.689727,21249,rest,21,-17,-3,-2,3,6,0,-10
178.705833,21250,rest,-24,0,-1,-3,-3,-4,-4,26
178.705860,21251,rest,11,-14,-2,-6,1,0,7,-4
178.707328,21252,rest,-34,-20,-2,2,-8,-1,7,-36
178.707354,21253,rest,7,10,1,3,9,-1,-2,-1
178.728633,21254,rest,18,13,2,0,7,0,-4,19
178.728664,21255,rest,-18,-10,0,-2,-6,-5,1,26
178.730665,21256,rest,-3,1,-3,-4,3,4,-1,24
178.730675,21257,rest,33,5,0,0,1,-13,-3,12
178.744607,21258,rest,-25,-9,-2,-1,-1,2,-4,-7
178.744658,21259,rest,-1,0,1,-1,-5,-3,3,-25
178.749864,21260,rest,25,11,-1,-3,-5,0,-4,13
178.749884,21261,rest,-24,-3,-1,0,19,2,-2,-2
178.766165,21262,rest,25,-6,1,-2,-6,0,-1,22
178.766173,21263,rest,19,17,0,0,5,-8,-3,-8
178.767426,21264,rest,-22,-43,-3,2,4,17,0,11
178.767451,21265,rest,26,29,0,-5,-16,9,7,40
178.788358,21266,rest,-13,-33,-4,1,21,-1,2,5
178.788382,21267,rest,15,4,1,-3,-29,-13,-5,-12
178.790824,21268,rest,13,41,2,3,0,-8,-16,16
178.790835,21269,rest,-4,-9,-3,1,-2,0,-5,-3
178.802700,21270,rest,10,-5,1,1,3,4,3,10
178.802717,21271,rest,-26,17,-2,-4,1,3,1,20
178.809555,21272,rest,-6,-14,-2,-1,2,-9,1,-8
178.809611,21273,rest,-20,-9,-3,-1,-4,5,-1,-27
178.826142,21274,rest,22,8,2,-1,-8,-6,-7,-7
178.826175,21275,rest,13,31,3,4,7,-13,0,-2
178.829160,21276,rest,-41,-5,1,-2,-3,17,-4,-1
178.829170,21277,rest,16,-21,-3,-2,1,-5,0,34
178.848296,21278,rest,7,4,-2,-2,-7,-3,-1,-3
178.848314,21279,rest,-10,25,-1,-3,-4,0,-4,4
178.850097,21280,rest,11,-51,0,4,3,-4,9,58
178.851487,21281,rest,27,6,-3,-1,-7,-1,-4,-11
178.863271,21282,rest,-44,3,0,1,12,4,0,-1
178.863294,21283,rest,21,-21,-5,-4,-3,1,0,14
178.871264,21284,rest,-4,37,1,-1,-3,-10,-4,5
178.871270,21285,rest,-17,-8,0,-2,17,0,0,-22
178.885813,21286,rest,14,-10,0,8,-3,2,-5,68
178.885836,21287,rest,22,-6,-1,0,9,-1,1,0
178.887386,21288,rest,-18,-6,-3,-5,-10,10,8,-63
178.887397,21289,rest,-9,-5,0,0,4,-21,-15,-9
178.916067,21290,rest,2,15,-3,-3,-3,-4,1,-28
178.916101,21291,rest,15,-46,-2,0,2,5,1,-34
178.917802,21292,rest,-22,7,-4,-1,0,-5,-4,-21
178.917807,21293,rest,13,-3,1,3,-7,6,5,14
178.922724,21294,rest,-26,-15,0,-3,-6,-11,-3,-3
178.922741,21295,rest,-16,1,2,-1,2,21,-3,-20
178.929629,21296,rest,18,7,-5,-7,-12,-8,9,-33
178.929680,21297,rest,14,25,3,3,5,1,-5,-4
178.945966,21298,rest,5,-9,-2,-4,-5,-8,-9,-4
178.945995,21299,rest,-36,-29,-1,0,5,-2,-1,8
178.947887,21300,rest,7,0,-1,-2,6,-6,-1,-29
178.947953,21301,rest,-16,4,-6,-3,-34,2,-3,-9
178.969990,21302,rest,7,1,-2,-4,-5,-6,5,11
178.969996,21303,rest,-16,0,1,2,-2,-3,-2,-8
178.969999,21304,rest,34,21,1,-3,5,-4,-8,7
178.970001,21305,rest,-33,-23,-3,-2,0,-2,-1,0
178.982873,21306,rest,-5,-1,-3,1,6,6,6,-23
178.982911,21307,rest,18,2,1,-2,-2,-16,-3,-11
178.989634,21308,rest,3,5,-1,-2,-9,7,-2,14
178.989659,21309,rest,-90,-34,-3,-2,4,13,6,2
179.005820,21310,rest,7,-9,-2,-1,-4,3,-2,50
179.005845,21311,rest,7,5,-1,-1,-1,2,7,-15
179.007607,21312,rest,26,15,1,-1,1,-14,-1,37
179.007613,21313,rest,19,21,1,-3,-9,-7,-7,-2
179.028693,21314,rest,-30,2,1,1,-10,-5,-8,-37
179.028730,21315,rest,0,-19,-2,-2,8,1,7,-3
179.030914,21316,rest,-1,13,1,3,-11,2,-4,8
179.030929,21317,rest,-3,2,-2,-3,11,6,8,-12
179.042186,21318,rest,2,17,1,-2,-27,-2,0,62
179.042213,21319,rest,19,13,-2,2,5,5,-4,15
179.051621,21320,rest,1,-20,0,1,1,-6,1,8
179.051632,21321,rest,38,21,2,0,6,-3,-2,7
179.065888,21322,rest,-8,7,1,1,8,-1,-5,-64
179.065913,21323,rest,-1,-27,-7,-3,-5,-2,2,-25
179.067405,21324,rest,24,9,0,1,5,0,-1,25
179.067426,21325,rest,-2,-8,0,0,-1,-7,-4,-22
179.088395,21326,rest,23,7,-1,-1,10,23,8,-9
179.088421,21327,rest,-36,-4,2,1,-8,-3,-6,-10
179.089918,21328,rest,1,13,-4,1,5,2,2,-6
179.089926,21329,rest,50,-34,-2,0,-1,-2,3,1
179.101987,21330,rest,-3,-21,-4,-3,-3,-9,9,-9
179.102011,21331,rest,23,7,4,1,0,1,-3,22
179.111325,21332,rest,-1,1,-1,-2,-9,-15,-17,1
179.111333,21333,rest,0,21,2,-1,-5,-5,1,12
179.128066,21334,rest,-10,-17,-6,-4,12,2,0,-2
179.128076,21335,rest,-2,5,1,1,-31,3,3,5
179.128080,21336,rest,30,24,6,2,10,0,-1,-41
179.128083,21337,rest,-13,-14,-4,-4,-19,-4,-1,-28
179.148312,21338,rest,-13,-52,-3,-2,2,-1,-4,8
179.148332,21339,rest,15,6,-3,-4,4,-9,-5,9
179.150618,21340,rest,-15,2,0,-2,-3,27,-1,45
179.150623,21341,rest,-14,1,1,0,15,3,10,51
179.162227,21342,rest,5,18,1,0,-1,-2,-2,-3
179.162258,21343,rest,-31,-1,-6,-3,3,-7,0,-45
179.172336,21344,rest,2,-12,-1,-1,-1,-10,-1,9
179.172343,21345,rest,-2,21,-1,-2,4,1,-6,-14
179.185840,21346,rest,0,-27,0,-1,-11,3,3,8
179.185858,21347,rest,7,-15,-2,-2,4,-4,-5,0
179.187432,21348,rest,0,-3,-1,-1,-19,-4,0,-9
179.187456,21349,rest,-4,-10,-3,1,5,-1,-5,-4
179.208468,21350,rest,-85,7,-3,3,6,-2,-1,-7
179.208496,21351,rest,-1,5,2,-2,-3,0,-10,8
179.209949,21352,rest,-16,-12,-3,-1,6,-1,2,-12
179.211723,21353,rest,23,9,-1,-1,-4,-4,-4,-7
179.222305,21354,rest,29,6,0,-2,-2,-2,-6,-6
179.222310,21355,rest,-19,-3,0,5,13,5,3,22
179.232190,21356,rest,-34,-7,-4,-3,6,-5,1,7
179.232203,21357,rest,9,23,1,1,-6,-25,-5,-21
179.246027,21358,rest,16,-26,-4,-3,-1,20,1,2
179.246052,21359,rest,-5,11,-2,-1,6,1,7,-11
179.247805,21360,rest,22,-11,-2,-2,-1,-14,-12,-8
179.247813,21361,rest,-31,-16,-5,-2,10,3,6,25
179.268323,21362,rest,5,36,3,0,-6,-12,-5,12
179.268331,21363,rest,20,-4,-4,3,23,6,0,22
179.269839,21364,rest,-52,-26,-1,-3,-13,5,3,-1
179.269881,21365,rest,10,3,-3,-4,-1,0,-1,-5
179.282060,21366,rest,11,11,3,4,7,-3,-2,-21
179.282090,21367,rest,-7,11,1,-2,-1,6,4,-2
179.292798,21368,rest,43,9,-3,-3,2,-8,1,-26
179.292805,21369,rest,-34,-19,-2,-1,-1,3,1,15
179.305813,21370,rest,-10,4,-4,-1,2,2,2,-35
179.305839,21371,rest,9,7,2,-3,2,-3,-8,-2
179.307927,21372,rest,-9,2,-1,-1,-6,-1,-1,9
179.307932,21373,rest,-9,-26,-1,0,2,4,1,-5
179.328638,21374,rest,38,13,-3,-2,-3,-2,0,1
179.328670,21375,rest,-27,-13,-1,-3,-4,-21,-4,30
179.330689,21376,rest,8,12,3,0,5,23,3,58
179.330700,21377,rest,20,35,-2,0,2,3,-2,-9
179.341874,21378,rest,-22,-7,2,-4,8,-4,-5,-5
179.341897,21379,rest,14,24,0,8,7,-3,-3,7
179.351347,21380,rest,-30,-39,-4,-1,-18,1,8,-12
179.351352,21381,rest,13,14,-1,-5,-11,-20,-25,-55
179.365892,21382,rest,-11,-8,-2,2,5,0,0,31
179.365911,21383,rest,5,-8,-2,-5,-20,-3,-3,-15
179.367449,21384,rest,5,22,-1,0,8,0,5,-18
179.367473,21385,rest,-46,-14,0,1,-2,8,5,-8
179.388265,21386,rest,23,7,-5,-6,-11,-9,2,-8
179.388291,21387,rest,-15,-2,0,-1,2,5,-5,-19
179.389908,21388,rest,26,-1,-4,-3,4,-4,-4,-19
179.389929,21389,rest,-25,-4,0,-1,-4,1,2,10
179.401973,21390,rest,13,8,1,1,9,-2,-5,58
179.401997,21391,rest,10,-13,-2,-3,-24,-9,10,11
179.412037,21392,rest,-15,-6,-1,-2,3,7,-6,-34
179.412047,21393,rest,0,-15,-3,-2,-5,6,3,-20
179.427396,21394,rest,2,4,-1,2,0,-2,-3,25
179.427409,21395,rest,4,-2,1,2,4,7,-4,-13
179.427569,21396,rest,1,15,0,-2,-2,-20,-9,-14
179.427609,21397,rest,14,14,1,-1,14,-1,3,3
179.448402,21398,rest,6,-1,-1,-1,-3,4,-5,-25
179.449988,21399,rest,-7,-11,-5,-4,-4,11,3,0
179.449995,21400,rest,-4,4,1,3,11,30,3,1
179.450021,21401,rest,9,-7,-1,7,3,-16,-23,15
179.471420,21402,rest,5,18,0,-5,-12,-9,5,0
179.471442,21403,rest,-14,-36,-2,4,17,-19,-7,7
179.474200,21404,rest,0,8,-1,-3,-15,17,3,34
179.474205,21405,rest,-2,-21,-2,1,18,18,6,-10
179.485958,21406,rest,23,9,2,0,-34,-7,-2,45
179.485983,21407,rest,23,14,0,-4,-3,13,-11,-6
179.488798,21408,rest,-26,-14,-1,1,6,-18,-1,-22
179.488805,21409,rest,19,8,1,-2,-9,-7,2,-1
179.508233,21410,rest,-19,-1,-4,0,10,0,-3,-20
179.508256,21411,rest,-4,-5,-1,-4,0,0,3,55
179.509769,21412,rest,37,6,1,2,-1,-11,-1,21
179.509818,21413,rest,-13,11,-3,-3,-12,-5,0,16
179.531063,21414,rest,-4,-49,1,2,8,9,-3,0
179.531091,21415,rest,-8,25,0,0,-17,-9,-7,-28
179.532871,21416,rest,-32,-41,-4,-1,8,-13,-6,-14
179.532877,21417,rest,16,17,0,-3,-3,9,3,28
179.545965,21418,rest,2,-16,-3,0,2,1,0,-18
179.545987,21419,rest,-20,3,-1,-2,-8,-24,1,-16
179.547844,21420,rest,34,33,1,2,12,27,5,19
179.547850,21421,rest,-22,-35,-3,-5,-15,-33,-24,-11
179.569889,21422,rest,1,9,0,0,2,7,15,-8
179.569897,21423,rest,4,-2,-1,0,16,-1,-4,-14
179.569900,21424,rest,-6,6,0,-2,-28,-8,-1,-14
179.569902,21425,rest,31,1,1,1,12,39,4,4
179.591030,21426,rest,-5,6,-1,-5,-6,-70,-12,-20
179.592509,21427,rest,-19,-9,-4,0,2,9,15,29
179.592517,21428,rest,-15,15,-3,-2,4,-10,0,-19
179.592577,21429,rest,14,3,2,2,-1,-5,2,-2
179.605987,21430,rest,-9,-4,0,0,-1,9,-5,-3
179.606011,21431,rest,23,33,1,-2,-3,13,3,-8
179.607729,21432,rest,-4,-43,-3,1,3,-19,-9,-34
179.607734,21433,rest,-31,2,1,0,-2,6,1,61
179.628488,21434,rest,16,16,-1,-1,5,10,1,-19
179.628521,21435,rest,-6,-2,0,-2,-2,-9,-6,-6
179.630527,21436,rest,12,37,2,-6,-7,11,3,-1
179.630536,21437,rest,5,-7,2,8,23,14,6,-27
179.650830,21438,rest,-9,-10,-3,-4,0,2,-5,11
179.650857,21439,rest,-12,-3,-3,-2,2,6,-4,1
179.652509,21440,rest,30,10,0,0,-10,-19,-2,24
179.652703,21441,rest,15,7,-1,-7,-9,-6,2,38
179.665242,21442,rest,0,-8,0,2,14,19,0,0
179.665261,21443,rest,13,27,2,-2,-2,-17,-20,-20
179.671989,21444,rest,-108,-55,-4,-4,6,-1,-2,-1
179.672019,21445,rest,-2,21,0,-1,-13,-9,-2,-51
179.688246,21446,rest,5,-1,1,2,7,12,-7,-2
179.688270,21447,rest,8,31,4,1,-4,7,-1,83
179.689800,21448,rest,54,11,-1,1,2,5,-2,3
179.689838,21449,rest,-22,-18,-1,-2,-3,13,0,-9
179.711750,21450,rest,-12,3,0,-2,-8,-44,-2,1
179.711762,21451,rest,-2,-17,-2,-2,-6,34,15,-36
179.712579,21452,rest,-5,17,2,7,11,-3,-5,6
179.712662,21453,rest,3,-11,-2,2,-15,-6,5,-11
179.726561,21454,rest,62,11,-4,-6,7,6,-2,6
179.726572,21455,rest,-68,-27,-4,-1,-4,-8,-3,-17
179.732047,21456,rest,-14,-39,-2,-3,1,0,4,57
179.732070,21457,rest,40,1,-1,-3,2,0,-4,-3
179.748353,21458,rest,-67,24,2,1,-5,4,1,-7
179.748370,21459,rest,35,-38,-4,-2,-3,-6,-3,-8
179.750609,21460,rest,2,6,-1,-3,1,4,-4,-5
179.750616,21461,rest,1,5,-2,2,5,-16,-4,-5
179.772881,21462,rest,7,11,1,-1,-6,14,14,-7
179.772891,21463,rest,12,6,0,-1,8,10,5,20
179.772897,21464,rest,-23,-20,0,0,-11,-63,-8,-11
179.772902,21465,rest,13,4,-1,-2,-4,7,1,-15
