timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.664359,300,0,-2,-1,-1,0,0,0,-1
1.664484,301,0,0,-1,0,-2,-2,-1,0
1.685567,302,2,1,-2,0,1,1,1,-1
1.685587,303,0,-2,0,0,1,-2,-1,-1
1.686413,304,1,-2,-2,0,-1,0,-1,0
1.686425,305,0,-2,-2,-1,-2,-2,-2,-1
1.699891,306,0,-2,-2,-3,-1,-1,-1,0
1.699909,307,-1,-1,0,-1,-1,-2,-1,0
1.708114,308,-1,-1,-2,-2,-1,-2,-1,-1
1.708134,309,0,-1,-3,-1,-1,0,-3,-2
1.723046,310,-1,0,-1,-1,0,-1,-2,1
1.724005,311,0,-1,0,1,0,1,-1,-1
1.724018,312,-1,-2,-1,-1,0,-1,-1,-1
1.724020,313,-1,1,-1,1,-1,1,-2,-1
1.745890,314,-1,-2,0,1,-1,-1,-1,-3
1.745916,315,-1,1,-1,-2,-2,0,-1,0
1.747058,316,0,-1,-1,0,-1,-2,-1,-1
1.747077,317,-1,0,-1,-1,-2,-1,0,-1
1.760200,318,-2,-1,-1,-1,-1,-1,-1,-1
1.760227,319,0,-2,-1,0,-2,0,-1,0
1.767464,320,-2,-2,0,-1,-3,1,-4,0
1.767488,321,-1,0,-1,-1,-2,-1,1,0
1.783255,322,-1,-1,-2,-1,-3,-1,0,0
1.783274,323,-2,-1,-1,-2,-1,-1,0,-2
1.784351,324,0,0,0,-2,0,-1,0,0
1.784363,325,0,-2,0,-1,0,0,-2,-3
1.805423,326,-1,0,0,1,-1,-2,-1,0
1.805441,327,0,-1,-3,0,-1,0,-2,-2
1.813233,328,-1,-1,0,0,0,-2,-1,2
1.813257,329,-2,-2,-1,-1,-2,-1,-1,-1
1.819940,330,-1,-2,-1,0,-2,-2,-1,-2
1.819957,331,-1,0,-1,0,-2,-1,-1,-1
1.827333,332,0,1,-1,-1,-1,0,-1,0
1.827351,333,-1,-2,-2,-1,0,-2,-1,1
1.844964,334,-2,-1,-2,-1,1,0,0,1
1.844976,335,-2,-4,-2,-1,-1,-2,-1,-2
1.845359,336,-2,0,-1,-1,-2,0,-1,0
1.845371,337,-2,-1,0,-1,-1,-1,0,0
1.866075,338,-2,-2,-2,-1,-2,-1,0,0
1.866086,339,0,1,0,-1,-1,-1,-1,0
1.866252,340,-2,0,0,-1,-1,-1,-1,-2
1.866311,341,0,-2,0,0,-1,0,-1,-2
