timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2.479909,465,-1,-9,-7,-1,2,-3,-9,1
2.492024,466,-1,-6,12,1,-1,1,-9,5
2.492036,467,-2,-8,-18,-9,-2,-3,-3,-2
2.502157,468,0,1,14,7,0,-2,7,-1
2.502175,469,-1,-13,-19,-9,-3,-2,-6,-1
2.516191,470,0,6,10,2,-2,-1,1,2
2.516214,471,-2,-13,-7,0,1,-1,0,-5
2.518384,472,-1,3,-11,-1,-1,0,-1,-2
2.518394,473,-4,-10,5,1,0,-1,-1,-5
2.538496,474,-3,-5,18,6,-4,-1,-4,-4
2.538517,475,-2,3,-32,-21,-3,-1,1,-1
2.540182,476,0,9,13,10,3,1,2,1
2.540201,477,-3,-21,19,8,-1,0,-1,-5
2.552779,478,0,0,-17,-6,-3,-3,0,0
2.552790,479,1,-4,12,1,2,1,-1,-1
2.561744,480,-3,-1,3,-2,-1,-1,2,-4
2.561755,481,0,-2,-24,-6,-3,-1,-5,-1
2.576329,482,-2,-4,-8,-5,-3,0,-2,-2
2.576355,483,0,-3,8,4,0,0,-1,1
2.577947,484,0,4,-8,-7,-1,-2,-1,-1
2.577962,485,-1,0,-5,-1,-1,-2,0,-3
2.598247,486,-2,-3,-2,-3,0,-4,-1,-2
2.598288,487,-4,-5,-6,-4,-1,-2,-4,-2
2.599780,488,-1,5,10,4,1,0,2,-3
2.599793,489,-2,-7,16,-7,-2,-2,-2,-3
2.612596,490,2,5,-25,3,-1,0,-1,-2
2.612607,491,0,-7,10,4,0,1,2,-1
2.622919,492,-2,6,-1,-11,-5,-1,-2,-2
2.622934,493,-2,0,-6,8,1,2,0,-3
2.636121,494,1,5,1,-4,-1,-1,-4,-1
2.636142,495,15,4,8,3,1,-3,0,-3
2.637405,496,-43,-17,0,-2,-2,-3,0,-2
2.637467,497,70,77,5,-5,1,0,0,1
2.658470,498,-76,-111,-19,-10,-4,-4,-6,-9
2.658482,499,15,16,-13,-2,-4,-1,-1,-1
2.659766,500,12,17,21,1,-3,0,0,3
2.659860,501,21,17,-23,-17,-3,-2,-1,-1
2.673482,502,7,30,20,19,7,2,3,6
2.673496,503,-28,-10,5,9,2,1,-2,-1
2.683588,504,25,17,-12,-13,-2,-1,0,-1
