Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
18074,-3,-3,-2,-2,-2,1,1,-2
18124,0,-3,-5,-2,-1,-1,0,1
18180,-1,2,3,0,-1,-1,0,-5
18231,-2,2,1,2,-2,-1,4,3
18282,-7,6,5,-1,-2,-4,-1,3
18337,-5,8,-3,-1,-3,-1,1,10
18394,0,2,4,-4,-2,-2,-1,4
18456,-3,5,-2,-1,-1,-1,0,7
18516,-3,3,-2,-2,-2,-1,0,-7
18576,0,-7,-10,-5,-2,-1,0,-3
18629,-2,-3,1,-3,-3,-2,-2,1
18682,-5,4,13,-2,1,0,1,1
18734,1,-4,6,0,-1,0,-2,-2
18787,0,-7,-4,-3,-1,-3,1,0
18840,-1,-4,-5,-4,-2,0,-2,-9
18900,-5,-6,-2,-1,-3,-1,0,3
18960,-7,-3,-4,-3,-2,-1,1,-8
19022,2,1,-6,-1,-2,-1,-2,-6
19074,2,-10,-7,-2,-1,1,0,0
19137,1,-2,-6,-2,0,0,1,3
19200,-1,-6,1,1,-3,0,-3,2
19260,-5,12,7,0,-1,-3,0,-7
19311,-3,4,0,0,-1,0,0,-2
19365,-3,1,1,-3,1,-1,-3,-3
19417,-3,3,6,0,-2,0,-2,3
19471,-4,-4,-5,-2,0,1,2,1
19523,-3,5,8,0,2,1,1,6
19579,3,4,1,-2,-2,-2,-2,3
19647,2,-2,-5,0,3,1,10,42
19702,-2,0,3,0,0,1,1,3
19756,1,2,-2,-1,-1,-1,-3,-12
19817,-1,-1,2,0,-1,-1,0,-2
19881,-2,-5,-8,-2,-2,-2,-2,1
19942,-4,1,-2,-2,-2,-1,2,8
20002,6,-5,-3,-5,-1,1,-5,-5
20055,-2,-10,-10,-4,-4,-3,-4,-4
20109,0,-4,-6,-2,1,0,-2,2
20159,4,6,3,0,1,-2,0,7
20216,0,-2,0,-2,0,0,-4,-5
20265,-5,0,-14,-5,-1,0,-1,2
20324,0,7,2,-2,0,-2,-2,-1
20385,2,1,-7,-3,-2,-1,-1,-5
20436,1,-4,6,0,0,-2,-3,4
20499,1,1,1,0,-2,0,1,1
20561,5,5,-7,-3,-3,-2,-8,-31
20624,1,-4,-1,-3,-1,1,2,2
20685,0,2,-3,-1,-3,-2,-4,-1
20745,-2,13,0,-2,-1,0,1,4
20805,-2,-1,-9,-4,-2,-1,-1,8
20858,0,3,-1,-2,0,-3,2,3
20920,2,5,7,1,0,0,-5,-35
20983,-1,0,-7,-2,0,-1,-2,5
21051,-3,-6,-3,-1,-2,-2,2,-4
21105,-3,-5,-2,-1,-1,0,-1,-12
21157,-1,-1,-5,-3,-1,0,-1,-3
21221,-1,3,1,1,0,0,1,10
