timestamp,sample_number,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.084004,213,45,17,-3,-6,-3,-4,-5,-2
1.084862,214,-15,-16,7,0,2,1,-1,0
1.084875,215,-1,5,-7,-6,-4,-8,-9,-5
1.116229,216,-22,-11,0,-4,-2,-2,-3,-2
1.116242,217,-3,6,3,2,6,0,1,4
1.116983,218,15,3,3,2,-7,-2,5,-1
1.117022,219,16,-7,0,0,11,1,-2,1
1.129003,220,-16,26,3,0,-5,1,-2,0
1.129024,221,3,-28,-7,-4,0,1,-2,2
1.129634,222,-8,1,0,-1,2,-2,3,-1
1.129646,223,8,7,7,2,-2,2,-16,2
1.151730,224,-4,-2,2,0,-1,-1,4,1
1.151762,225,1,2,-3,-3,-1,-2,2,-1
1.153160,226,1,-29,-13,-2,9,-2,-5,0
1.153172,227,-5,6,-14,-6,-22,1,6,-5
1.166484,228,-12,-9,-7,-3,0,-2,0,2
1.166514,229,-19,20,18,2,2,3,0,3
1.174204,230,14,-18,-18,-2,-1,-1,-3,-1
1.174242,231,-5,7,19,3,7,1,6,-2
1.188899,232,-9,13,10,3,-1,2,-1,1
1.188922,233,35,-11,-14,-1,0,1,3,2
1.189815,234,-16,-4,1,3,5,2,-3,-1
1.189835,235,-16,1,1,-2,-8,-4,4,0
1.211454,236,0,6,2,-7,-2,-4,-4,-2
1.211474,237,-22,-27,-10,-1,-7,-6,-5,-1
1.212604,238,-4,31,9,0,-3,-4,1,-4
1.212628,239,3,-10,-14,-4,6,4,0,3
1.225882,240,5,10,17,1,1,-1,0,0
1.225907,241,-16,0,-12,4,3,3,2,-1
1.235309,242,0,0,2,-3,-6,-2,-5,-1
1.235332,243,18,-1,10,2,2,3,2,-1
1.248874,244,1,-26,-11,-2,0,1,-5,-1
1.248902,245,-3,-7,1,-2,-2,-2,0,-3
1.250056,246,-2,11,-8,-1,-1,-1,-4,3
1.250073,247,-12,11,7,-2,6,-2,7,-2
1.272061,248,-7,-22,3,1,6,5,2,4
1.272095,249,-18,1,-7,-4,3,-9,-6,-4
1.272098,250,5,10,2,0,-7,4,0,5
1.272101,251,-3,-3,-12,3,-17,0,-1,2
1.294733,252,-8,3,20,-2,0,0,1,-2
1.294761,253,-1,-2,7,1,-2,0,1,5
1.296058,254,-25,-13,2,-2,-3,0,-1,3
1.296082,255,5,-11,-22,-5,3,-5,-9,-8
1.308959,256,1,5,-7,-3,1,-1,-2,-1
1.308982,257,-6,0,-14,0,-1,3,2,0
1.309945,258,-17,9,25,3,6,0,8,-2
1.309964,259,-15,-17,-6,-5,-1,-4,-6,1
1.331590,260,-9,-4,-6,0,-3,-1,-12,2
1.331616,261,6,2,-2,2,4,2,6,1
1.332250,262,5,-4,-12,-4,-4,-1,-2,-2
1.332272,263,14,13,6,1,5,2,6,3
1.354802,264,8,-8,4,0,-13,-2,-5,0
1.355847,265,-7,22,1,-4,7,-8,-4,-5
1.355860,266,4,-7,-1,-2,-5,7,-5,-4
1.355862,267,-5,-6,-1,-1,-6,-6,0,-3
1.368869,268,-15,15,0,-2,8,-3,3,-7
1.368887,269,11,-1,-4,-3,-5,-2,-4,-2
1.369593,270,-6,-28,-1,-1,1,-1,2,0
1.369622,271,3,28,2,-2,8,1,-3,2
1.391498,272,-6,-14,-15,2,-4,-1,1,-2
1.391517,273,7,-22,15,-1,-2,-1,-3,-3
1.392239,274,13,11,-10,-2,-3,-3,-3,-3
1.392260,275,3,2,23,0,-3,-1,2,1
1.414578,276,-4,-5,-11,-1,2,0,0,1
1.414594,277,-11,4,2,-1,-2,2,4,-2
1.415288,278,13,-18,-6,-6,-4,-7,-6,-4
1.415301,279,-14,-20,-6,0,1,-3,1,-3
1.428878,280,27,8,-2,-2,-8,-1,7,-4
1.428921,281,-11,-4,-1,1,3,2,-18,-4
1.429557,282,1,1,-4,-3,-5,-6,4,0
1.429565,283,5,5,-6,1,3,-1,-5,0
1.451482,284,9,-2,1,-3,-5,1,-3,1
1.451498,285,4,11,1,-4,-7,-3,3,1
1.452236,286,-18,8,4,4,5,4,6,2
1.452241,287,55,-29,-9,-6,3,-7,-10,-4
1.474704,288,-18,5,-1,-3,-2,0,-5,-6
1.474883,289,1,-7,-10,-2,-5,-2,0,-3
1.475355,290,1,23,12,2,1,-3,-2,-2
1.475369,291,-12,-10,4,-1,1,1,5,-2
1.489108,292,-5,7,-1,2,1,-4,-6,-2
1.489132,293,11,-13,-3,0,-4,3,-1,3
1.490046,294,7,3,5,2,3,1,1,-3
1.490063,295,-11,13,-5,-1,-3,-1,0,1
1.512156,296,6,8,-1,-2,-1,-6,-1,0
1.512185,297,-3,11,12,2,2,0,2,-5
1.513491,298,-29,-24,-14,0,6,-1,0,-4
1.513503,299,-11,-6,13,-1,-26,-2,-2,0
1.534657,300,9,8,1,-3,0,0,3,1
1.534805,301,-20,-13,-8,3,7,3,1,2
1.535278,302,8,-1,-9,-3,-6,-5,-5,-2
1.535289,303,-26,-2,-6,-2,2,0,5,1
1.548979,304,7,6,10,1,8,3,0,2
1.548994,305,9,-12,-3,-4,-12,-5,-3,-1
1.549606,306,2,7,-4,-4,-2,2,-5,0
1.549614,307,-14,20,4,0,7,-2,0,-2
1.571546,308,-2,-16,-4,-2,-7,0,1,-4
1.572264,309,-12,-8,-4,-4,4,-1,-3,-2
1.572286,310,14,7,-1,-4,-1,-3,-3,-1
1.572287,311,7,4,-4,2,3,0,-2,-4
1.595889,312,-5,-16,4,0,2,0,1,3
1.595910,313,5,7,2,2,-3,0,4,2
1.595913,314,-12,-20,-4,-1,-3,1,-1,3
1.595916,315,5,-5,12,-2,0,-4,-4,-2
1.609285,316,-10,-7,-10,-3,5,2,0,4
1.609314,317,11,9,2,2,0,5,0,-4
1.610842,318,0,-6,3,0,-1,-4,-1,2
1.610854,319,-6,-7,-17,-2,2,-2,0,-5
1.631466,320,-6,9,3,2,-14,1,-4,-2
1.631482,321,-19,12,6,0,1,-3,6,3
1.632308,322,-28,-14,-3,0,1,-1,-5,0
1.632324,323,6,2,-4,0,2,6,-2,1
1.653782,324,-4,15,-2,1,7,-3,2,-3
1.653800,325,12,12,7,-4,-4,2,-3,-1
1.661462,326,16,-14,-8,-1,0,-2,-2,1
1.661482,327,-5,8,5,1,5,1,6,-3
1.669008,328,6,21,13,-4,-5,-7,-7,-4
1.669033,329,-7,-10,-22,-3,5,0,0,0
1.670053,330,2,9,11,0,-1,0,-1,0
1.670065,331,-8,-3,8,-1,-2,-5,-1,2
1.691664,332,23,-9,-8,-3,7,5,1,-5
1.691689,333,18,4,-2,-3,-5,-2,-3,-1
1.692420,334,-11,4,-2,0,-1,0,2,0
1.692447,335,1,-5,-3,-1,-2,-1,-3,2
1.714808,336,-16,-4,2,2,3,-2,1,0
1.714831,337,6,-5,-3,3,2,3,4,-1
1.716233,338,13,4,0,-4,-3,-3,-4,-6
1.716244,339,-11,-14,-7,-3,-1,-3,-2,-1
1.728970,340,-21,-3,-3,-2,0,0,-1,2
1.729003,341,-17,-3,1,3,-1,4,-3,0
1.729725,342,17,24,6,-3,-1,-3,3,1
1.729732,343,16,-10,-3,0,-4,2,-6,1
1.752418,344,8,-12,-4,-1,-11,-1,4,2
1.752428,345,-22,10,-2,-5,4,-1,-4,-1
1.752430,346,-1,14,6,2,7,3,0,-3
1.752431,347,9,13,-12,-1,-2,-2,6,1
1.774751,348,-24,-14,2,-4,1,-3,-5,-2
1.774766,349,7,-8,-12,-3,-2,-3,-3,-4
1.775470,350,10,-3,-3,-1,-5,-6,-5,-3
1.775484,351,-29,-2,2,0,-1,0,-4,0
1.789054,352,-10,12,1,2,1,4,3,3
1.789086,353,8,-11,-1,2,0,-7,-6,0
1.789827,354,-18,1,-8,1,-1,5,2,-2
1.789851,355,9,-2,-2,-1,-2,-3,1,-2
1.811620,356,2,-11,-3,-6,-8,-11,-11,-3
1.811638,357,-2,0,-7,0,-10,2,4,-2
1.812718,358,-19,-29,-2,0,0,-3,-2,4
1.812729,359,-2,-1,-5,1,2,3,3,-2
1.834890,360,1,24,10,2,4,0,3,-4
1.834908,361,-8,-10,-1,0,-4,-4,-5,-1
1.835434,362,3,-8,-7,-3,-4,-2,-1,-5
1.835449,363,0,8,2,-2,-1,4,5,1
1.848823,364,-3,-16,-14,-1,3,-1,-16,-1
1.848836,365,1,-15,6,-1,17,-3,6,0
1.849631,366,-4,-2,-10,-4,-25,-1,-1,2
1.849644,367,2,10,9,-2,-3,-1,-1,-4
1.871425,368,10,-5,-11,-2,1,-1,0,-1
1.871448,369,3,-1,0,-2,-3,-3,-2,-8
1.872855,370,-2,-1,3,2,10,2,-1,-5
1.872866,371,-7,-13,-8,-3,-3,-3,-4,-3
1.894937,372,10,0,1,-3,-5,-5,0,-1
1.894959,373,-8,4,4,2,-2,0,-5,1
1.895157,374,-1,-4,1,2,3,1,4,2
1.895169,375,2,15,11,0,1,0,-2,1
1.908484,376,-6,8,8,4,7,5,9,2
1.908521,377,40,-27,-4,-5,0,-1,-6,1
1.916479,378,10,7,2,-2,-15,-10,-4,-1
1.916509,379,-27,-4,-8,-3,0,-6,-3,-5
1.931499,380,12,-4,-9,-6,-3,-3,-4,-1
1.931522,381,-15,5,-1,1,-2,3,6,1
1.932527,382,9,2,-1,-1,-4,3,0,-4
1.932546,383,2,4,15,5,2,2,-4,1
1.962226,384,-5,-12,-5,1,-2,-1,14,0
1.962249,385,-12,19,12,0,-3,0,-17,0
1.963051,386,8,-3,-3,0,9,-1,5,0
1.963061,387,14,-3,-9,-1,0,-1,-2,-2
1.968355,388,5,14,-4,-4,-14,-5,-1,1
1.968379,389,9,-6,-1,-3,3,-1,1,-1
1.976646,390,-20,11,-7,-2,2,-1,-3,-3
1.976675,391,-7,-9,11,1,-1,1,1,0
1.991792,392,-1,-5,10,1,0,0,-3,-3
1.991861,393,-1,2,-13,1,-1,1,6,2
1.992965,394,-38,7,10,1,2,4,-2,-1
1.992982,395,9,8,-3,-6,-5,-8,-4,-4
2.014001,396,26,-6,-7,-2,2,-3,-6,2
2.014022,397,-13,-11,-1,-1,-7,-2,-4,-4
2.014765,398,20,-10,-1,-4,6,-3,-1,-1
2.014780,399,-6,-5,5,1,0,4,1,5
2.028471,400,-21,4,-2,1,0,0,-2,1
2.028561,401,1,12,11,0,-3,-4,13,-2
2.036681,402,6,-9,-26,-5,2,0,-13,-3
2.036701,403,-8,3,5,3,4,0,4,-1
2.051555,404,10,-15,0,0,-4,0,-3,1
2.051610,405,-6,-1,-3,-2,0,-2,1,-2
2.052165,406,-8,21,9,2,-2,0,-1,1
2.052221,407,29,-24,-10,-1,-2,5,0,3
2.074962,408,-15,9,-12,-2,2,2,2,-3
2.074990,409,1,-9,14,-1,-6,-4,-3,-3
2.076446,410,-22,6,13,0,0,0,2,-1
2.076459,411,-5,-15,-11,-5,-7,-4,-3,-1
2.088332,412,-13,26,-2,-2,1,-1,-2,-6
2.088356,413,-39,-7,-24,2,3,6,4,4
2.096614,414,49,5,21,1,2,-1,0,4
2.096632,415,3,1,-14,-5,0,-6,-4,-3
2.111397,416,3,-43,12,6,-9,3,0,3
2.111415,417,2,-4,-18,-3,-1,-5,-4,0
2.112057,418,-1,29,27,1,-6,-7,-1,0
2.112063,419,-22,-14,-16,-2,0,3,4,0
2.134762,420,22,-1,-10,-4,1,-3,-6,-1
2.134778,421,-10,0,5,-2,7,0,-4,-1
2.135903,422,0,-24,-14,0,-6,0,5,-3
2.135915,423,-9,21,11,-1,2,-1,-3,0
2.148460,424,-11,-5,-2,-1,1,0,-3,-2
2.148478,425,7,-6,-2,-1,1,-1,-1,-2
2.158315,426,-5,-5,-3,1,5,0,-2,0
2.158337,427,2,14,22,5,-5,-2,1,0
2.172120,428,-10,-44,-12,-6,2,0,-3,-2
2.172145,429,15,13,1,-5,-6,-5,-8,0
2.172717,430,-11,-8,-1,0,4,2,2,3
2.172737,431,-23,-11,-9,-1,-3,-1,0,-6
2.194864,432,-8,17,-5,0,-1,-2,3,-2
2.194885,433,-11,-6,8,-3,-4,-1,-6,-1
2.197074,434,-3,15,-1,1,0,3,-2,0
2.197088,435,20,-21,-6,-1,1,-2,0,2
2.219200,436,-8,37,-1,0,0,0,-2,1
2.219213,437,5,-3,3,0,-9,0,-1,4
2.219215,438,-9,-14,-21,-6,-4,-4,-1,-5
2.219216,439,-2,21,20,-2,-3,-4,-3,-1
2.231734,440,4,-14,12,2,2,2,11,1
2.231750,441,-5,20,-4,-3,2,-3,-16,-7
2.238968,442,5,-11,-15,-5,-2,0,4,1
2.240105,443,-17,2,10,4,-3,1,-2,-2
2.254768,444,-20,16,-10,-3,-4,-5,0,-3
2.254791,445,6,-11,12,-3,-2,-2,3,-2
2.255578,446,-3,5,1,-1,1,-1,-1,-2
2.255590,447,11,2,-9,1,0,-1,-6,-3
2.277217,448,-18,3,2,3,4,3,2,2
2.277240,449,-3,-11,-7,1,0,1,8,-3
2.278004,450,4,-29,0,-4,-8,-4,-10,-1
2.278015,451,-14,32,-26,-3,4,4,6,0
2.291431,452,11,-42,12,-2,-1,-5,-7,-3
2.291455,453,14,4,2,-1,-7,-5,1,-2
2.292480,454,-22,3,15,0,10,2,-10,-2
2.292495,455,8,-11,-22,-3,-1,-5,3,4
2.314772,456,-14,-1,-2,-3,-15,4,-4,-4
2.314791,457,-8,-16,-1,2,6,0,1,2
2.315368,458,7,-6,-16,1,-3,-2,8,-1
2.315380,459,-11,6,2,-1,1,-7,-10,-3
