Timestamp_ms,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
30464,-5,-22,0,-4,-4,-2,10,-11
30516,-75,-16,24,3,5,1,-3,8
30579,-22,-66,-11,10,8,3,0,3
30630,6,-25,-10,-7,-6,-6,-10,-18
30680,74,2,-19,-11,-13,-10,-8,-33
30733,15,-3,1,0,-5,-2,-13,4
30787,16,-4,-11,-4,-2,0,-5,1
30843,-38,5,-3,0,0,-4,-12,-8
30906,0,-40,4,-1,0,-2,-3,1
30964,2,14,-2,-2,-3,1,5,-8
31022,21,-3,5,-4,-7,-4,-4,-4
31070,-1,-9,-10,-4,-1,0,3,3
31134,-6,25,19,-1,-2,-1,4,0
31199,-18,13,-9,4,1,3,3,6
31251,18,-7,-7,-7,-7,-3,-8,11
31302,9,79,-29,-5,-2,-2,4,-1
31357,-21,-64,20,0,2,4,1,-4
31417,-7,-16,-24,-3,-2,0,-4,0
31470,16,57,5,-5,-6,-7,-1,6
31524,7,41,-13,4,12,6,-9,14
31580,-8,-8,11,-4,-4,-4,-6,-8
31642,-29,-7,-17,2,5,3,4,4
31707,-9,29,-32,-3,-2,-3,2,-9
31754,-14,1,26,7,6,4,1,-3
31807,28,10,23,3,1,0,-3,-67
31866,19,-65,13,1,5,3,-22,5
31912,16,10,-21,-4,12,-5,-15,11
31966,-27,65,-49,-2,-4,-2,-2,7
32016,-24,22,-1,-4,-7,-3,3,-7
32071,14,46,39,1,-2,-2,-4,19
32122,55,31,14,-2,-7,-4,-11,5
32183,3,-67,-11,-3,-2,1,-1,-33
32247,-2,-22,-23,-4,-7,-2,-9,1
32293,-11,35,47,1,7,1,0,-8
32356,-15,11,25,4,1,3,4,14
32418,9,-12,0,4,6,3,17,0
32481,8,-44,-15,-4,-33,-1,-2,39
32542,-11,15,15,5,12,3,5,-8
32602,-5,-13,-33,-6,1,1,3,13
32659,-7,86,8,1,2,1,-3,-9
32706,53,53,-1,7,-2,-7,1,-7
32766,-24,-38,30,3,-3,-1,11,2
32818,15,4,-45,-10,-8,-3,-12,-4
32880,-37,71,29,6,8,3,9,18
32944,-13,9,3,1,0,-1,-1,3
33003,48,-59,-3,4,10,4,6,0
33051,17,29,-24,-14,-10,-8,0,3
33106,7,6,-27,-10,-9,-2,-4,7
33163,18,-119,38,4,5,2,7,-13
33225,28,-36,7,5,3,5,4,8
33284,11,-61,-2,0,2,0,-2,6
33336,-6,6,-14,-2,0,-2,-3,-21
33394,-15,-41,24,1,-3,-1,9,7
33441,11,-29,8,4,6,6,11,9
33493,-7,-19,23,3,-2,0,1,-2
33546,3,-21,7,-1,-4,0,6,-1
33606,3,0,-28,-5,-3,-2,0,-8
33667,8,47,-16,-3,1,2,-6,-12
33717,-19,17,-4,1,6,4,2,-1
33780,-10,-18,-15,-3,-3,1,4,-3
33826,20,62,-8,0,-4,-3,11,-2
33878,22,39,0,1,9,4,-5,2
